calage,c14agemean,c14sig
998,1123.731737,12.36401986
999,1125.134545,12.61682616
1000,1126.716647,12.96109787
1001,1128.063645,13.15833263
1002,1129.465959,13.19253254
1003,1130.765362,13.41927439
1004,1132.123743,13.39652288
1005,1133.418412,13.33647371
1006,1134.449671,13.14288147
1007,1135.344872,13.18433379
1008,1136.366973,13.09553438
1009,1137.176057,12.95840933
1010,1137.818218,12.82649403
1011,1138.386912,12.78809693
1012,1138.860099,12.69586619
1013,1139.136949,12.78134952
1014,1139.079249,12.77481366
1015,1139.040642,12.84081407
1016,1138.807143,12.95843842
1017,1138.453694,12.96712241
1018,1137.88219,13.15257743
1019,1137.009089,13.20897867
1020,1136.039081,13.36706233
1021,1134.680232,13.34889248
1022,1133.226658,13.35273447
1023,1131.654239,13.18654204
1024,1129.915158,13.19602102
1025,1127.94119,12.98906461
1026,1125.823199,12.78077756
1027,1123.995913,12.73478031
1028,1121.677025,12.50230974
1029,1119.622812,12.29546107
1030,1117.337698,12.20992597
1031,1115.191652,12.04463415
1032,1113.16581,11.88302577
1033,1111.126174,11.82572279
1034,1109.169859,11.7869229
1035,1107.455026,11.76955654
1036,1105.716451,11.80346326
1037,1104.183562,11.82896294
1038,1102.729961,12.05312809
1039,1101.761001,12.1695667
1040,1101.004754,12.29686669
1041,1100.451212,12.40130143
1042,1100.199788,12.56889142
1043,1100.243936,12.62383435
1044,1100.653888,12.88822586
1045,1101.341894,12.77806604
1046,1102.531078,12.85982005
1047,1104.134188,12.80919373
1048,1106.032716,12.68253397
1049,1108.261994,12.69329988
1050,1110.769738,12.50028484
1051,1113.604895,12.48567922
1052,1116.621677,12.24329359
1053,1119.786553,12.23086685
1054,1123.312481,12.07846941
1055,1126.901885,12.2118289
1056,1130.624869,12.18587991
1057,1134.481633,12.25089742
1058,1138.552303,12.33166545
1059,1142.57665,12.37342579
1060,1146.660667,12.56367992
1061,1150.690471,12.86259488
1062,1154.773748,12.96912231
1063,1158.696154,13.27525481
1064,1162.65789,13.43198677
1065,1166.566582,13.71423497
1066,1170.212239,13.9281167
1067,1173.77694,14.03252502
1068,1177.246895,14.08724545
1069,1180.526909,14.22379369
1070,1183.500897,14.13404488
1071,1186.140229,14.2087331
1072,1188.699314,14.05469045
1073,1190.925897,13.91524899
1074,1192.962881,13.80549006
1075,1194.790998,13.52610331
1076,1196.314693,13.37146562
1077,1197.612194,13.16482007
1078,1198.877851,13.07436825
1079,1199.894435,12.9698187
1080,1200.783934,12.84248829
1081,1201.367881,12.83210694
1082,1201.911685,12.79191307
1083,1202.27151,13.05647278
1084,1202.484808,12.99707795
1085,1202.609351,13.05415756
1086,1202.484188,13.20171463
1087,1202.501982,13.34887935
1088,1202.265994,13.62363737
1089,1201.855556,13.85015541
1090,1201.324952,13.98158666
1091,1200.726999,14.12064475
1092,1200.156388,14.16350164
1093,1199.526399,14.26041057
1094,1198.817768,14.12672596
1095,1197.921855,14.14820222
1096,1197.223585,13.96964332
1097,1196.317742,13.75919952
1098,1195.607228,13.6362923
1099,1194.665627,13.40850921
1100,1193.844555,13.31854889
1101,1193.111049,13.23801656
1102,1192.355441,13.1653934
1103,1191.410212,13.22800158
1104,1190.972165,13.24642475
1105,1190.184984,13.36897768
1106,1189.726102,13.58481095
1107,1189.139976,13.92037346
1108,1188.8114,14.17417311
1109,1188.709593,14.58088336
1110,1188.521037,14.79447534
1111,1188.518213,15.23558917
1112,1188.690414,15.52864914
1113,1188.953284,15.73980335
1114,1189.47173,15.76877399
1115,1190.111467,16.00591273
1116,1190.901322,15.94494852
1117,1192.08466,15.79414436
1118,1193.177075,15.62352086
1119,1194.704542,15.24602104
1120,1196.452,14.76712633
1121,1198.30932,14.31607489
1122,1200.552809,13.96695405
1123,1202.778847,13.63271752
1124,1205.099425,13.43639495
1125,1207.469967,13.28964824
1126,1209.920568,13.17785149
1127,1212.213792,13.22529263
1128,1214.605151,13.03992003
1129,1216.508143,12.7093017
1130,1218.458508,12.55744703
1131,1220.29476,11.98633579
1132,1221.697695,11.55640914
1133,1222.755576,11.398295
1134,1223.729065,11.28651084
1135,1224.168217,11.34550208
1136,1224.082201,11.39632271
1137,1223.29635,11.53576515
1138,1221.746415,11.72938223
1139,1220.288851,11.82607487
1140,1218.590404,12.08625338
1141,1217.549794,12.08153566
1142,1216.932023,12.13642539
1143,1216.857595,12.02627054
1144,1217.162782,12.00491297
1145,1217.549252,11.71964838
1146,1218.238039,11.63064353
1147,1218.94858,11.57109226
1148,1219.379147,11.30102246
1149,1219.658981,10.92403864
1150,1220.449215,10.63530856
1151,1221.425103,10.47625509
1152,1223.001416,10.2952223
1153,1224.704094,10.25228869
1154,1226.390447,10.22726041
1155,1227.862017,10.30046474
1156,1228.455082,10.26117985
1157,1228.130846,10.27518097
1158,1226.180985,10.31001152
1159,1222.552287,10.28730506
1160,1217.411003,10.30909598
1161,1211.204618,10.22314441
1162,1204.737118,10.20070101
1163,1199.069845,10.29965523
1164,1194.440423,10.23592072
1165,1191.007424,10.24070814
1166,1188.017182,10.21168382
1167,1185.57423,10.07014315
1168,1182.887514,9.952180006
1169,1179.453993,9.721314655
1170,1174.35932,9.683072238
1171,1167.886488,9.524063334
1172,1163.650218,9.397728453
1173,1165.798232,9.582819419
1174,1178.446822,9.455056881
1175,1203.335854,9.486244561
1176,1237.886653,9.408532032
1177,1268.995084,9.507837094
1178,1289.216737,9.492448228
1179,1298.859653,9.623818922
1180,1301.734191,9.646039698
1181,1301.637359,9.718121661
1182,1299.144988,9.885126313
1183,1295.453941,9.918237333
1184,1290.969929,9.933988968
1185,1287.067901,9.906596912
1186,1284.258606,9.867405808
1187,1283.167228,9.950017819
1188,1283.602043,9.826665828
1189,1285.82681,9.798430117
1190,1289.658861,9.778232393
1191,1294.708027,9.923551214
1192,1300.153146,9.923899066
1193,1304.990664,9.970763048
1194,1308.412397,10.02016022
1195,1309.732724,9.97688876
1196,1309.024646,9.9737869
1197,1306.750866,9.908226747
1198,1304.385223,10.01087831
1199,1302.347933,10.15694256
1200,1300.717087,10.10950394
1201,1299.1664,10.10271563
1202,1298.041367,10.11511646
1203,1296.780535,10.11740971
1204,1295.349005,10.11681445
1205,1293.378446,10.2189473
1206,1290.661155,10.1777655
1207,1287.315691,10.37024296
1208,1283.492798,10.34703342
1209,1279.266773,10.26386266
1210,1275.109592,10.25651468
1211,1270.929794,10.24248285
1212,1267.51851,10.21902769
1213,1265.020921,10.19487139
1214,1263.629081,10.17029905
1215,1262.770207,10.1812295
1216,1262.871661,10.20697114
1217,1262.932036,10.13907898
1218,1263.40501,10.15913722
1219,1263.646503,10.18792036
1220,1264.273217,10.25116581
1221,1264.563978,10.2583548
1222,1264.85811,10.20870346
1223,1264.588207,10.13937442
1224,1263.504825,10.14573945
1225,1261.942053,10.08240226
1226,1259.87782,10.02648995
1227,1257.786834,10.09598129
1228,1255.643865,10.19872265
1229,1254.099325,10.31448034
1230,1253.118879,10.64729092
1231,1252.984546,10.76612894
1232,1253.483392,10.95437889
1233,1253.823406,11.00992183
1234,1254.356046,11.0630159
1235,1254.54992,11.02381209
1236,1254.386762,11.16618118
1237,1253.837338,11.30287709
1238,1252.736491,11.34579722
1239,1251.627667,11.38182095
1240,1251.24025,11.34943618
1241,1252.271598,11.43415679
1242,1255.023003,11.30572145
1243,1259.413058,11.20602624
1244,1264.614799,11.19240661
1245,1269.786322,11.11434679
1246,1274.597376,11.04207566
1247,1278.636445,10.92619172
1248,1281.520955,11.04429999
1249,1283.362795,11.02681592
1250,1284.038036,11.05899922
1251,1283.453683,11.06644246
1252,1282.301491,11.01285274
1253,1280.743935,10.95515535
1254,1278.926712,10.92055835
1255,1277.328938,10.92017309
1256,1276.196651,11.08524264
1257,1275.507477,11.3912512
1258,1275.903121,11.67077242
1259,1276.928508,11.84154274
1260,1278.293504,12.10860904
1261,1279.935761,12.44313244
1262,1281.315455,12.92269636
1263,1283.068462,13.29729821
1264,1284.738206,13.68883193
1265,1286.390601,13.89276117
1266,1288.16336,14.09356088
1267,1289.936512,14.2672289
1268,1291.570122,14.14342395
1269,1293.43727,14.12055506
1270,1295.298603,13.93250224
1271,1297.414393,13.70504631
1272,1299.194943,13.46263289
1273,1301.338589,13.27491999
1274,1303.438639,13.04953862
1275,1305.803079,13.01643996
1276,1308.024667,12.87211986
1277,1310.433365,12.78540022
1278,1312.980644,12.86288731
1279,1315.643399,12.99224237
1280,1318.31483,12.98361946
1281,1321.165389,13.31730276
1282,1323.990584,13.39668432
1283,1327.117093,13.57571347
1284,1330.321582,13.62445425
1285,1333.7357,13.89461475
1286,1337.110075,13.86171848
1287,1340.567193,13.85056402
1288,1344.588233,13.72122409
1289,1348.427191,13.64426744
1290,1352.399871,13.49302032
1291,1356.475237,13.24965537
1292,1360.75927,13.07071867
1293,1365.006992,12.85208657
1294,1369.261853,12.69052682
1295,1373.635805,12.62631363
1296,1378.093782,12.75264073
1297,1382.546031,12.63230216
1298,1386.86345,12.82950133
1299,1391.351332,13.05132679
1300,1395.774305,13.17971725
1301,1399.997454,13.23184824
1302,1404.298359,13.46050187
1303,1408.630758,13.60519878
1304,1412.910938,13.73689184
1305,1416.931285,13.69855559
1306,1420.927321,13.55419863
1307,1424.876978,13.45026957
1308,1428.718605,13.33106054
1309,1432.300221,13.03373458
1310,1435.831468,12.7393214
1311,1439.103253,12.52839418
1312,1442.258763,12.40925387
1313,1444.997712,12.46518891
1314,1447.449954,12.72171597
1315,1449.581666,12.88778875
1316,1451.170894,13.16592466
1317,1452.483983,13.20346667
1318,1453.092312,13.17000243
1319,1453.127144,13.0067026
1320,1452.784668,12.93121333
1321,1452.139687,12.94282294
1322,1451.046178,13.1408366
1323,1449.792532,13.47443814
1324,1448.30445,13.7460361
1325,1446.841316,13.7788853
1326,1445.227674,13.72191176
1327,1443.502158,13.50795597
1328,1441.968521,13.32684395
1329,1440.409266,13.34521326
1330,1439.036905,13.50875787
1331,1437.635272,13.81330686
1332,1436.486416,13.81934025
1333,1435.371505,14.00877304
1334,1434.377968,13.89952748
1335,1433.627037,13.53325155
1336,1433.371891,13.3705778
1337,1433.324335,13.18200232
1338,1433.723509,13.27406654
1339,1434.492351,13.45491874
1340,1435.951479,13.77022917
1341,1437.851603,13.74552567
1342,1440.428764,13.76846813
1343,1443.479315,13.46746656
1344,1447.169805,13.31550803
1345,1450.834095,13.15382659
1346,1454.795389,13.20933633
1347,1458.823091,13.43394628
1348,1462.885439,13.6190323
1349,1466.748569,13.95767805
1350,1470.372938,13.99555007
1351,1473.560751,13.95080291
1352,1476.596552,13.738562
1353,1479.033627,13.4148953
1354,1481.364025,13.23509149
1355,1483.271409,13.05712729
1356,1484.999687,13.27244339
1357,1486.597652,13.37709132
1358,1487.717425,13.67507504
1359,1488.699932,13.69813333
1360,1489.752853,13.61473745
1361,1490.426061,13.54082317
1362,1491.335237,13.27741768
1363,1491.990246,13.36386131
1364,1492.537916,13.31350389
1365,1493.117309,13.61496764
1366,1493.679283,13.85732769
1367,1494.113137,13.86733969
1368,1494.753074,13.69783976
1369,1495.355917,13.50963855
1370,1496.040149,13.28811341
1371,1496.77534,13.39601893
1372,1497.58808,13.45003894
1373,1498.627277,13.61994694
1374,1499.682196,13.77292634
1375,1500.981606,13.77153134
1376,1502.552179,13.62683733
1377,1504.192527,13.39629258
1378,1505.869393,13.17343907
1379,1507.738735,13.23253164
1380,1509.637478,13.32131907
1381,1511.60939,13.55043675
1382,1513.580722,13.61374673
1383,1515.645048,13.46577412
1384,1517.571883,13.2444944
1385,1519.517033,12.98168399
1386,1521.455636,12.85436852
1387,1523.087211,12.80315714
1388,1524.738474,13.01793049
1389,1526.18075,13.25889557
1390,1527.434313,13.51023503
1391,1528.520719,13.63287909
1392,1529.272993,13.62009223
1393,1529.958758,13.2970153
1394,1530.640484,13.08945905
1395,1531.248369,12.90166756
1396,1531.839063,12.87909575
1397,1532.599576,13.10879759
1398,1533.627096,13.23439463
1399,1534.87,13.44931257
1400,1536.472761,13.45349441
1401,1538.389274,13.3119551
1402,1540.825891,13.02075244
1403,1543.418635,12.84200073
1404,1546.514161,12.8153433
1405,1549.51136,12.960385
1406,1552.625579,12.90147163
1407,1555.715295,12.81653283
1408,1559.122893,12.65728382
1409,1562.264726,12.60702929
1410,1565.505468,12.66218287
1411,1568.697333,12.89722475
1412,1572.036264,12.98300373
1413,1575.390954,12.81159978
1414,1578.545766,12.68133356
1415,1581.766531,12.53455945
1416,1584.965271,12.63319638
1417,1587.995498,12.73482794
1418,1590.64808,12.98623028
1419,1592.991666,13.15928554
1420,1595.173944,12.95515279
1421,1597.159449,12.73527111
1422,1598.649896,12.53755079
1423,1600.016843,12.41674377
1424,1601.054018,12.57772672
1425,1601.930674,12.69098386
1426,1602.600471,12.54688971
1427,1602.728068,12.60012048
1428,1602.746292,12.4902586
1429,1602.303518,12.74011943
1430,1601.471269,12.84700835
1431,1600.082875,13.0307846
1432,1598.389485,12.74302168
1433,1596.373602,12.46137307
1434,1594.481813,12.3889313
1435,1592.700659,12.44516212
1436,1591.393099,12.57240723
1437,1590.746398,12.72000046
1438,1590.651188,12.62021127
1439,1591.207592,12.5557537
1440,1592.344632,12.4359925
1441,1593.47168,12.48391276
1442,1594.83256,12.58827243
1443,1596.154725,12.7956035
1444,1597.107803,12.81702737
1445,1597.857775,12.59341903
1446,1598.218759,12.45700926
1447,1598.161223,12.46737658
1448,1597.638274,12.58768916
1449,1596.626942,12.7068113
1450,1595.049312,12.88371129
1451,1592.846133,12.73971005
1452,1590.441373,12.49515529
1453,1587.739528,12.44641678
1454,1584.9844,12.5801089
1455,1582.277704,12.59809093
1456,1580.109283,12.68281348
1457,1578.150232,12.50228399
1458,1576.745661,12.44715714
1459,1575.556675,12.54140214
1460,1574.745972,12.49412716
1461,1573.9649,12.53342058
1462,1573.561285,12.19587568
1463,1573.255203,11.82473245
1464,1573.216936,11.50641539
1465,1573.143013,11.29088638
1466,1573.285467,11.03156058
1467,1573.681553,10.91410976
1468,1574.449454,10.95642518
1469,1575.966264,10.80574557
1470,1577.847164,10.88306875
1471,1580.73074,10.90647463
1472,1584.153768,10.98758798
1473,1587.786036,11.14408371
1474,1591.590948,11.05724969
1475,1595.294489,11.17872557
1476,1598.519621,11.01977996
1477,1600.971763,11.00429516
1478,1602.708282,10.90326909
1479,1603.466587,10.92870817
1480,1603.074747,10.98323357
1481,1602.257425,11.03426456
1482,1600.983843,11.0363044
1483,1599.501953,11.05279508
1484,1597.815347,11.05903991
1485,1595.92139,10.99615983
1486,1593.989566,10.97648307
1487,1591.633582,10.91190028
1488,1589.298919,10.96699201
1489,1586.72128,10.86946938
1490,1584.644367,10.86324702
1491,1582.958441,10.76413572
1492,1582.201706,10.73407012
1493,1582.243811,10.69207757
1494,1582.915309,10.5831895
1495,1583.993038,10.67178551
1496,1584.658837,10.56860371
1497,1585.259373,10.58285152
1498,1585.183307,10.6885344
1499,1584.42268,10.70179861
1500,1583.146546,10.65176776
1501,1581.091456,10.75109768
1502,1579.037951,10.63402113
1503,1577.174841,10.71125193
1504,1576.132456,10.66569092
1505,1575.878183,10.78172886
1506,1576.734769,10.67941215
1507,1578.343184,10.67532406
1508,1580.183896,10.67267559
1509,1581.997354,10.71755848
1510,1583.653818,10.68907619
1511,1585.612278,10.6870243
1512,1587.711875,10.63960205
1513,1590.239114,10.78005158
1514,1593.201222,10.64912709
1515,1596.320953,10.77476727
1516,1599.634254,10.77703218
1517,1602.750339,10.70855046
1518,1605.37317,10.73198013
1519,1607.493263,10.67629392
1520,1609.495569,10.77992425
1521,1611.389148,10.69107943
1522,1613.106468,10.58932025
1523,1614.642542,10.7491315
1524,1616.357593,10.59983216
1525,1618.000022,10.66536319
1526,1619.761987,10.66476737
1527,1621.558368,10.69112964
1528,1623.540943,10.63328963
1529,1625.630181,10.61585692
1530,1628.311882,10.64883105
1531,1632.071503,10.63459131
1532,1636.909917,10.67594962
1533,1642.13715,10.69632664
1534,1647.777954,10.76126482
1535,1653.322108,10.70119359
1536,1658.29035,10.75624644
1537,1662.426035,10.7429449
1538,1665.132222,10.83250661
1539,1666.905519,10.8300373
1540,1668.246363,10.73767147
1541,1669.760238,10.67327579
1542,1671.689478,10.6542622
1543,1674.473163,10.56153915
